,instagram_likes,instagram_followers,created_at,title
8533,24.0,103.0,2013-06-12T21:57:40Z,Boa tarde! #habib's #instacut #life #goodevening #yes #like4like #follow4follow #followme #hi #sp #SaoPaulo #Brasil #comsono #calor #hot #new #instaphoto #instagram #cocacola
8534,3.0,109.0,2013-06-12T21:57:38Z,#cocacola
8535,6.0,241.0,2013-06-12T21:57:38Z,#bliss :)
8536,15.0,95.0,2013-06-12T21:57:36Z,#marcjacobs #cocacola #light #fashion #diet #swag #design #art
8537,6.0,122.0,2013-06-12T21:57:35Z,#CocaCola tastes better in the #bottle #perfection #bliss #love
8538,10.0,190.0,2013-06-12T21:57:34Z,Outside the Coca Cola factory #coke #cocacola #usa #atlanta #GA #swag #sunny #sun #glasses #raybans #heat #holiday #2013
8539,5.0,209.0,2013-06-12T21:57:33Z,This is the bomb #coke #cocacola #cherry #omg #heaven
8540,13.0,997.0,2013-06-12T21:57:31Z,So jealous @helenflemingx got this out of the vending machine in work :( #coke #cocacola #amy #red #cola #cokename #yay #jealous #love #instagramhub #tbt #jj #work #kitchen #igers #instadaily
8541,41.0,597.0,2013-06-12T21:57:31Z,La Coca Cola mi conosce ❤ #instabomber#cocacola#spettacolo
8542,4.0,15.0,2013-06-12T21:57:30Z,#cocacola#fra#kjæresten
8543,13.0,235.0,2013-06-12T21:57:29Z,;)
8544,9.0,74.0,2013-06-12T21:57:28Z,All You Need is Love
8545,17.0,117.0,2013-06-12T21:57:27Z,Vidite sta imam :)))) #podeli #radost #ana #frog #kokaaa #cocacola  #epic #mc #donalds #2013 #like4like
8546,3.0,18.0,2013-06-12T21:57:27Z,Light var helt ok till mat. Men att ta ett glas light efter maten för att njuta lite. Blä!!! Nej onyttigt är gott!!! Nyttigt smakade farligt. #coke #cocacola #cola light
8547,2.0,50.0,2013-06-12T21:57:25Z,Smells like good evening! #coce#cocacola#megztinis#good
8548,9.0,85.0,2013-06-12T21:57:24Z,"Una vez libre de virus, me dispongo a ganar los kilos que he perdido en estos días"
8549,16.0,90.0,2013-06-12T21:57:23Z,#cocacola #tshirt #t-shirt #coke #diet #cherrycoke #cokecherry #cola #coca #bottlecap #bottle #cap #likeforlike #like4like #follow4follow #fllowforfollow #zero #cokezero
8550,6.0,117.0,2013-06-12T21:57:21Z,#Lucie #Lucy #coca #cola #cocacola #swag #sugr
8551,5.0,10.0,2013-06-12T21:57:21Z,#CocaCola
8552,11.0,468.0,2013-06-12T21:57:20Z,
8553,70.0,2460.0,2013-06-12T21:57:19Z,I'll be able to share a Coca Cola thanks to @stellacartier #gratitude #collector #cocacola #can #sharing #drink #tweetname #twitter #paris #igersparis
8554,4.0,3.0,2013-06-12T21:57:17Z,#bio #ironman3 #cola #candy #3d #cocacola #popcorn
8555,47.0,654.0,2013-06-12T21:57:16Z,Mmmm gotta love #coke #cocacola #icecubes #colinpicture #refreshing #yum #bejealous
8556,20.0,145.0,2013-06-12T21:57:16Z,Ai como eu sofro! #torta #morango #cocacola #CasaAlemã #folga #seminarista #gordice #delicious
8557,12.0,233.0,2013-06-12T21:57:14Z,#BdayLunch thanks to my #GeminiTwin @sharina_acosta #McDonalds #ChickenNuggets #CocaCola #Yummy
8558,29.0,111.0,2013-06-12T21:57:13Z,#brazil #cocacola #2014 #time #goodafternoon #wednesday #mine #and #bff #greed #blue #party #lunche #soda #drink #like4like #life #like #two #instagood #instalove #instalike #instaphoto #followme #follow #partiu #énois ;P
8559,10.0,89.0,2013-06-12T21:57:13Z,#cola#cocacola#love#it#gamy#My#náměs#Monika#nót#Božena#live#my##like#follow
8560,2.0,26.0,2013-06-12T21:57:12Z,Ta je bla za naju narejena #salabajzera #cocacola
8561,3.0,66.0,2013-06-12T21:57:12Z,#cocacola #kompis #vänner #sommaren #solen #kärleken
8562,3.0,60.0,2013-06-12T21:57:11Z,#Pequeñosplaceres #coke #cocacola #vaenilla
8563,18.0,287.0,2013-06-12T21:57:11Z,Share a Coca Cola with ❤CLAUDIA & JULIAN❤ #free #cocacola #dose #can  #printed #share #love #loveyou #best #boyfreind #ever #ignation #photography #drinking #enjoy #style #red #original #zurich #stadelhofen #switzerland #today #loveit
8564,11.0,121.0,2013-06-12T21:57:09Z,#cocacola #coke #myloveF #swag #dope #chuwy #sweets #sweety #blue #vainilla #flavours
8565,10.0,192.0,2013-06-12T21:57:09Z,Pica-pica ñam ñammm 
8566,8.0,99.0,2013-06-12T21:57:08Z,Вот это Я люблю. Немецкая кола. #aztagram #aztwi #cocacola #germancola #tasty
8567,5.0,66.0,2013-06-12T21:57:06Z,La verdadeira! #glassbottle #cocacola
8568,26.0,273.0,2013-06-12T21:57:05Z,Best drink ever <3 #junechallenge #junechallenge2013 #cocacola #coke #cool #love #instalove #instagram #doubletap #photos #photooftheday #day9 #f4f #l4l #l4f #f4l #follow4follow #like4like #like4follow #follow4like xx
8569,6.0,223.0,2013-06-12T21:57:04Z,#cocacola #vip #thanks #vipcola #beautiful #love #lovethis
8570,12.0,120.0,2013-06-12T21:57:04Z,
8571,1.0,60.0,2013-06-12T21:57:03Z,Prezent prosto z Mielna  mam spoko mamę #cocacola #drink #specialgift #happy
8572,8.0,255.0,2013-06-12T21:57:02Z,#nareszcie#moje#imie#na#coli#coke#cocacola#kalvinkleinjeans#calvin#klain#cinema#multikino#warsaw#warszawa#hashtag
8573,4.0,17.0,2013-06-12T21:57:01Z,#cocacola #coke
8574,7.0,95.0,2013-06-12T21:56:59Z,#Cocacola #Vainilla #coke #eeuu #postureo #verano #tagsdemierda #comedme #el #ojal #coñoya #willyrex
8575,10.0,83.0,2013-06-12T21:56:57Z,Hygger med en dejlig dame! #fun #cosyness #crazy #candy #CocaCola #verdi #strawberries #Chips
8576,8.0,194.0,2013-06-12T21:56:57Z,Coke #CocaCola
8577,21.0,212.0,2013-06-12T21:56:56Z,#shareacoke#emilie#shareacokewithemilie#myname#coke#cola#red#bottle#love#mitnavn#cocacola#summer#drink#grass#purpelconverse#converse#whitagram
8578,11.0,38.0,2013-06-12T21:56:55Z,"@luciabozic da hast jetzt dein Cola-Bild
#sweet#dog#CocaCola
#miau#fad#followme 
#swag#cute#like#love
#city#internet#wuf#hope
#hart#Herzerl#hallo#"
8579,10.0,280.0,2013-06-12T21:56:51Z,#Partageons #Un #CocaCola #avec #mes #potos #AlexEtLea @alexkorchia @leaduf
8580,12.0,167.0,2013-06-12T21:56:49Z,<3 #share #a #coke #with #sophie #friend #love #cocacola #coca #cola
8581,1.0,27.0,2013-06-12T21:56:48Z,Niente di #meglio che una #cocacola #fresca dopo una passeggiata sotto il #sole!
8582,3.0,68.0,2013-06-12T21:56:47Z,#cocacola #withmyname #jonna #finally #find #it #siistiä #lol
8583,92.0,558.0,2013-06-12T21:56:46Z,#cocacola #pizza #beef #oreocake #fat #yummy #summer #vacation #celebrating #no #exams ✌
8584,3.0,147.0,2013-06-12T21:56:45Z,
8585,7.0,102.0,2013-06-12T21:56:44Z,#colette #cocacola #paris
8586,19.0,256.0,2013-06-12T21:56:44Z,Finallyyyyyy! #got#my#bottle#share#a#coke#with#lucy#shareacoke#cocacola#favourite#drink#so#happy#simple#things#woo#like4like#likeforlike
8587,92.0,1480.0,2013-06-12T21:56:43Z,♥ #amore #papà #cocacola
8588,4.0,68.0,2013-06-12T21:56:42Z,Our Cocacola ♥ Thanks Cinzia!!! #shareacoke #cocacola
8589,4.0,3.0,2013-06-12T21:56:42Z,Walked with my friend!#CocaCola#friends#zero
8590,7.0,202.0,2013-06-12T21:56:40Z,#cocacola #wine #bar #good #food #like #like @creativitycolorful @glamstreet_jewels
8591,5.0,144.0,2013-06-12T21:56:40Z,#cocacola #light #today #with  #name #baby :3
8592,47.0,1981.0,2013-06-12T21:56:39Z,My shamazing top  #coke #coca #cola #cocacola #top #summer #irish #girl #ireland #like #f4f #robot #by #freedom #red #black #white #instagood #clothes #fashion #followbackteam #whoop #awsome
8593,4.0,16.0,2013-06-12T21:56:38Z,"Share a coke with me & my daughter... (Even tho we don't drink coke lol)
#shareacoke #cocacola #shareacokewithstephanie #shareacokewithnatalie #natalie #stephanie"
8594,31.0,1878.0,2013-06-12T21:56:37Z,Ok... J'ai un produit limité! Merci papa... #love #coke #dad #cocacola #shareataste #please #follow #igers
8595,10.0,71.0,2013-06-12T21:56:35Z,#bebida #gaseosa #vaso #coca-cola #cocacola #coca#cola #red #black #estadio #estadium #decicioso #instadrink #drink #instalike #instadelicious #instared #f4f.
8596,2.0,138.0,2013-06-12T21:56:34Z,Anche la #cocacola me lo dice ☺ ehhhh si.. Sono proprio io ❤
8597,8.0,170.0,2013-06-12T21:56:33Z,Перед просмотром) #cinema #попкорн #cocacola #girlfriends #goodmood
8598,12.0,215.0,2013-06-12T21:56:32Z,I don't want you to work all day... #coke #cola #cocacola #gay #tattoo #ink #me #noshame
8599,5.0,374.0,2013-06-12T21:56:31Z,No hay #cocacola que por bien no venga. Buenas noches igers!
8600,32.0,428.0,2013-06-12T21:56:30Z,"Ce piasa pe davero questa cocacola porka dyo 
Mi mancherai tantissimo Marty  @martina_sanfilippo 
#amazing #me #myself #my #friend #bff #friendship #mc donalds #cocacola #smile #tweegram #colorfull #picofday #bestoftheday #jjforum #50likes #instaday #instalove #instafriends #instaswag #instalol #likesforlikes #tags4likes #follow4follow #follow #me"
8601,9.0,90.0,2013-06-12T21:56:29Z,One friend. #france #paris #uneamie #cocacola #coke #typography #packaging
8602,12.0,82.0,2013-06-12T21:56:28Z,#tags #tag #tags4likes #tagsforlikes #follow #followme #me #love #food #yum #tweedgram #tweegram #instalove #instamood @tagsforlikes #tflers #style #fashion #crazy #weird #tumblr
8603,6.0,181.0,2013-06-12T21:56:26Z,Fun with Fanta & Friends.
8604,26.0,6665.0,2013-06-12T21:56:25Z,We got Johnny Rockets in Nigeria too & U.O.E.N.O it... #johnnyrockets #innigeria #uoenoit #goodfood #igfood #yummy #hamburgers #cheeseburgers #milkshakes #fries #aquafina #pepsiproducts #cocacola #andallthat #justlikehere #wellexcept #5alive #turnup #victoriaisland #lagosnigeria #vi #barbeach #atlantic #atlanticocean #longhairdontcare #stripes #courtesyof #sis #shecutmyheadoff #iphoneonly...
8605,4.0,5.0,2013-06-12T21:56:25Z,#cocacola #light #cilantro #sister's #diet  فاطمة عاملة دايت
8606,2.0,216.0,2013-06-12T21:56:24Z,#work  #péproalto #tranquilocomoumgrilo #calmanaalma #cocacola #shoes
8607,609.0,5119.0,2013-06-12T21:56:23Z,
8608,4.0,261.0,2013-06-12T21:56:22Z,#my#cocacola
8609,2.0,33.0,2013-06-12T21:56:21Z,#cocacola
8610,7.0,259.0,2013-06-12T21:56:19Z,Hmmmm cola!!#coke #cocacola #cola #coca #dradams #driks #usa
8611,9.0,189.0,2013-06-12T21:56:18Z,Thats how i drive... #degorda #fatty #food #burger #cocacola #f4f #l4l #followme ;)
8612,661.0,5119.0,2013-06-12T21:56:16Z,
8613,763.0,5119.0,2013-06-12T21:56:15Z,Ginger head
8614,24.0,41.0,2013-06-12T21:56:14Z,#я #apple #ipad #russiangirl #beautiful #best #igers #blue #likeforlike #webstagram #liking #oxox #cool #cocacola #workout #ready #instanfollow #l4l #me #likeme #mysel
8615,674.0,5119.0,2013-06-12T21:56:12Z,"#igersturkey#ighub#truestory#really#shades#nom#lesbian#blackhair#keep#redlips
#here#philippines#again#de#humor#instaart#boo#youtube#grandma#hockey
#goodlife#candle#owl#cocacola#philly#starbucks#volleyball#feeling#marchphotoaday#aprilphotochallenge"
8616,609.0,5119.0,2013-06-12T21:56:08Z,
8617,3.0,103.0,2013-06-12T21:56:05Z,Have a coke and smile #vintage #cocacola #tinplate #mack #truck #lorry #retrotoy
8618,667.0,5119.0,2013-06-12T21:56:04Z,
8619,9.0,2818.0,2013-06-12T21:56:03Z,#carlucciosfamousheros #brooklyn #cocacola
8620,5.0,234.0,2013-06-12T21:56:02Z,Share a Diet Coke!
8621,7.0,219.0,2013-06-12T21:56:01Z,#tesoro #amore #cameriere #dolce #cenetta #ducks #tuttalascuola #cocacola #gnam @ila_marti ✌
8622,17.0,35.0,2013-06-12T21:56:00Z,Chilled Coke with Fresh Lemonade = Awesome :D
8623,2.0,8.0,2013-06-12T21:55:44Z,
8624,689.0,5119.0,2013-06-12T21:55:42Z,
8625,3.0,64.0,2013-06-12T21:55:19Z,#cocacola #drink #cola #red # botella #bar #ice #rico #frio #hielo
8626,4.0,50.0,2013-06-12T21:55:18Z,#summer #friends #cocacola #diet #fullfat
8627,9.0,50.0,2013-06-12T21:55:17Z,My life right here #popcornchicken #cocacola #soda #unhealthystuff #loveeeit
8628,6.0,525.0,2013-06-12T21:55:16Z,#art #cocacola I've never been so proud
8629,21.0,677.0,2013-06-12T21:55:15Z,"Enter my sort of contest thingy please!!
•
•
•
•
•
•
•
•
•
Last post btw :P
•
•
•
•
•
Hi
#cocacola #yum #soda #love #drink"
8630,9.0,33.0,2013-06-12T21:55:13Z,#myname#me#cocacola#likes#love#tagsforlikes#iphone#beautiful#fun#retrica#instagram #instadood#likethisphotos#
8631,9.0,67.0,2013-06-12T21:55:12Z,Je reviens du foot et je vois sa sur la table . Dans l'âme *__* #cocacola #coca #cola #pizza #dominos
8632,678.0,5119.0,2013-06-12T21:55:12Z,
8633,32.0,496.0,2013-06-12T21:55:11Z,hvala sestrica 
8634,13.0,524.0,2013-06-12T21:55:11Z,at the world of coke #cocacola
8635,720.0,5119.0,2013-06-12T21:55:10Z,
8636,8.0,249.0,2013-06-12T21:55:09Z,#evening #snack #candy #candynecklace #childhood #memories #cocacola #coke #mums #slikhalskæde #barndomsslik #remember #so90s #nineties
8637,16.0,229.0,2013-06-12T21:55:09Z,È la #mia. #rider #snowboard #snowboardergirl #girl #rider #coca #cocacola #me #zero
8638,3.0,49.0,2013-06-12T21:55:08Z,#bevi#la#cocacola#che#ti#fa#bene ✌
8639,11.0,191.0,2013-06-12T21:55:05Z,"WAKE IT UP, SHAKE UP THE HAPPINESS. LLEGÓ LA FELICIDAD A CASAAA!!! #cocacola #coca #cola #mivicio #happiness #chulería #happiestpersononearth #happyme #cocacolalover #mábuenoqueeasi #midebilidad #morí #esoguusta #ARIASMUERETEAHÍ #yummy #yaaay #guaii #ujealous #ujeally #jeallymuch? #muchohashtags #adio"
8640,5.0,136.0,2013-06-12T21:55:04Z,Coca Cola by Marc Jacobs #bijenkorf #amsterdam #window #cocacola
8641,8.0,129.0,2013-06-12T21:55:03Z,Finally got one with my name on!!! #cocacola #name #josh #sophie #big&small
8642,4.0,23.0,2013-06-12T21:55:02Z,#instagram #igerstorino #instaitalia #cocacola #condividicon #latuagiulietta
8643,15.0,182.0,2013-06-12T21:55:01Z,#CocaCola#coke#shareacokewith#softdrink#soda
8644,5.0,120.0,2013-06-12T21:55:00Z,#condividiunacocacola #condividicon #stella @clyzya #cocacola
8645,16.0,1023.0,2013-06-12T21:54:59Z,#CocaCola #Cherry #pink #love #4ever  #TheBestOfWorld !!!
8646,5.0,28.0,2013-06-12T21:54:59Z,#ستيك #داينر #باك #يارد #ببسي #بارد #كولا #pipse #cocacola cold #freezz
8647,18.0,534.0,2013-06-12T21:54:58Z,A cena with family ❤❤❤ #family #lovefamily #cocacola #top #like #follow  #tflers #TagsForLikes #westram #fashon #likeforlike
8648,17.0,352.0,2013-06-12T21:54:57Z,#cocacola #pic #photo #popular #picoftheday #popularpage #ins #igers #istanbul #instagram #igeristanbul #jj #heality #happy #happyday #love #likers #bow #bestoftheday #delicious #cips #keyif #follow #fashion #following
8649,3.0,59.0,2013-06-12T21:54:56Z,Wa wa besos de #cocacola #cocacolacherry 
8650,3.0,55.0,2013-06-12T21:54:55Z,#cocacola #štreber #mače #sexy #zgodna
8651,56.0,909.0,2013-06-12T21:54:55Z,#love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #followme #follow4follow #like4like #look #instalike #igers #picoftheday #food #instadaily #instafollow #like #girl #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #cokezero #cocacola #coke #instalapы
8652,5.0,20.0,2013-06-12T21:54:54Z,#amsterdam#coffee#cocacola#ice#heineken#bier#cap#frenchcool
8653,9.0,941.0,2013-06-12T21:54:53Z,Smooch #squaready #kiss #smooches #hair #cocacola #keys #school #bored #bye #chemise #curlyhair #peace #girl #
8654,8.0,92.0,2013-06-12T21:54:52Z,"was supposed to share with some guy called jamie, kinda drank it all though #sorry #jamie #waah #shareacoke #cocacola #names #didnt #share #oops #greedy #see #all #mine #im #bored #red #label #instadrink #instapic #instadaily #followforfollow #followback #i #like #hashtagging #sorrynotsorry"
8655,3.0,171.0,2013-06-12T21:54:51Z,Time to head home? #roughskies #cocacola #uam #basketball #rainraingoaway
8656,8.0,70.0,2013-06-12T21:54:50Z,Ludačee xD Emu sam isekla :( #friend#love#mc#cocacola#crazy#MJL @jovanicaaaaa <3 pic by: @cokaa_u_oblacima pro moj <3
8657,6.0,38.0,2013-06-12T21:54:49Z,el nuevo refresco #cocacola #marcjacobs
8658,7.0,112.0,2013-06-12T21:54:48Z,I have a coke bottle with my name on #finally #coke #cocacola #laura
8659,6.0,140.0,2013-06-12T21:54:47Z,#orgasmic#pizza#kebab#chicken#cocacola#dinner ❤❤ mmmmmmmh så nydelig! 
8660,2.0,77.0,2013-06-12T21:54:46Z,#cocacola#lattina#personalizzata#felicita#happiness✌
8661,6.0,128.0,2013-06-12T21:54:45Z,Life Begins Here #cocacola #coke #happiness #felicita #instapic #picoftheday #igersitalia #instagood #instamood #original #love #instadaily #inspiration
8662,15.0,500.0,2013-06-12T21:54:43Z,#yum #heaven #fat fattyyyyyy #cocacola #coke #chocolate yes
8663,4.0,148.0,2013-06-12T21:54:43Z,"Glicose, por que faz bem um chocolate em quanto projeto o/  #cocacola #suflair #delicia #lanche #gordices #chocolate"
8664,10.0,55.0,2013-06-12T21:54:42Z,Me and Kev #coke #cocacola #dietcoke #kevin #newboyfriend #drinks #shop #thirsty #lunch #lunchtime #pout #troutpout  #poser #lol #hahahahaha #picoftheday #instagram
8665,1.0,150.0,2013-06-12T21:54:41Z,"Found this 16oz coke can at my local 7-11. Never saw it before, perfect size. #coke #cocacola"
8666,13.0,479.0,2013-06-12T21:54:40Z,yes!❤ #pll#oreos#doublestuff#cocacola #summertime
8667,9.0,132.0,2013-06-12T21:54:39Z,#cocacola #legs #boring #lifestyle #fashion #zara #lilou
8668,17.0,273.0,2013-06-12T21:54:37Z,"Day 12 : favorite Elounor picture . - Tori  
#eleanor #eleanorcalder #louis #louistomlinson #boobear #lewis #elounor #love #coke #cocacola #drink #pajamas #couple #onedirection #1d"
8669,5.0,233.0,2013-06-12T21:54:36Z,Neanche a farlo apposta!!! Grazie #cocacola!!! #top #iltop #coca
8670,5.0,108.0,2013-06-12T21:54:35Z,Shodujeme #big#Walkers#vineger#chips#dr#Peper#Cocacola#Cocacola#cherry#in#the#UK#only#for#two£
8671,4.0,132.0,2013-06-12T21:54:33Z,#cocacola #love
8672,43.0,316.0,2013-06-12T21:54:32Z,"The other riders, haha today's #hatoftheday

#snapback #vintage #vintagesnapback #hotd #potd #dope #igdope #ottawaroughriders #ottawa #riders #starter #startergang  #starterscript #starterhat #lookforthestar #cfl #football #coke #cocacola #popcan #red #black #sportsspecialties #sportspecialties #logoathletic #swag"
8673,20.0,274.0,2013-06-12T21:54:30Z,Finally #Food #starving #tacos #asada #salsa #lime #CocaCola #USC #lunch
8674,10.0,267.0,2013-06-12T21:54:29Z,TPM eu te odeio!
8675,3.0,16.0,2013-06-12T21:54:29Z,#cocacola #fresh
8676,12.0,605.0,2013-06-12T21:54:28Z,Ai sim !!! Rs #brigadeiro #cocacola #frutas #uvas #banana #gordices #delicia #love #instafood #chuvinha #frio #preguiça #melhorcoisa
8677,7.0,1.0,2013-06-12T21:54:28Z,#cinemaparadisio #grandpalais #diner #cocacola #vscocam
8678,6.0,52.0,2013-06-12T21:54:27Z,Oh yessss #cocacola#name#myname#VIP#socool#ludovica#nameonit#thankscocacola#special
8679,6.0,169.0,2013-06-12T21:54:27Z,WATCH THE MOVIE. FAMILY EVENING. JUST I AND MY HUSBAND #tonight #together #watch #movie #cocacola #chips #home
8680,24.0,381.0,2013-06-12T21:54:26Z,Felicità ❤ #cocacola #felicità #love
8681,10.0,537.0,2013-06-12T21:54:25Z,Wanna #shareacoke #John?? Sorry it's all finished muhahahaha! XD #coke #cocacola
8682,22.0,411.0,2013-06-12T21:54:24Z,"Somos filhos da revolução, somos burgueses sem religião, somos o futuro da nação! #Geração #CocaCola - #Legião #Urbana #Lovee #music #instaperfect #IBeautiful #instacrazy #followback #likealways #CrazyTemple #Short #beautiful #amo #cut #Icut #instamood #Good #Afternoon #Kiss"
8683,3.0,10.0,2013-06-12T21:54:23Z,#cocacola #zabcia #funny #sweet #sugar #redcan #grass #grill #sunny
8684,12.0,624.0,2013-06-12T21:54:22Z,So many choices yesterday #RoyRogers #Frederick #MD #DMV #CocaCola
8685,4.0,70.0,2013-06-12T21:54:21Z,#blondyn #blondynkendi #blond #cola #coke #cocacola #nie #bylo #butelki #z #imieniem #konrad ;/
8686,2.0,59.0,2013-06-12T21:54:20Z,#cocacola #pink #ice
8687,25.0,289.0,2013-06-12T21:54:19Z,"Y llego mi regalito de Bélgica, nada más y nada menos que una lata de #CocaCola de la edición limitada de #marcjacobs @marcjacobsintl . Cipher loves it!!!! #gift #regalo #igers #igersperu #igervenezuela #coleccion #coke #caracas #picoftheday #fotodeldia #sorpresa #amistad. Gracias @agarciat "
8688,12.0,162.0,2013-06-12T21:54:19Z,@julio75010 #cocacola #grandpalais #colettecallparty #paris  #fun #humour
8689,9.0,184.0,2013-06-12T21:54:17Z,"Fuck, era para el otro lado! #soccer #goalkeeper #portero #penal #cocacola"
8690,2.0,28.0,2013-06-12T21:54:16Z,#CocaCola #J&B #Minis
8691,11.0,179.0,2013-06-12T21:54:15Z,#pizza #three #cocacola #coke #cousin #love #like #likeforlike #loveit #instalove #instalike #instame #instamemories #memories #instaeffect
8692,9.0,359.0,2013-06-12T21:54:15Z,"#CocaCola #Vanilla #Can #My #Favorite #Coke #Soda #Drink #CocaColaVanilla #Sugar #Delicious #Deliciousness #Addiction #Red #Brown #Yellow #White
#Pringles #Pizza #Flavor #Potato #Crisps #Chips #Yummy #Love #Night #Dinner #Food #Home #Room"
8693,4.0,141.0,2013-06-12T21:54:14Z,#coca #cocacola #can #pizza #italy #food #drink
8694,2.0,24.0,2013-06-12T21:54:14Z,#cocacola #enjoythelife
8695,1.0,173.0,2013-06-12T21:54:13Z,Finally #coke#cocacola#emma#sharewithme#cool#happy#finally
8696,10.0,214.0,2013-06-12T21:54:13Z,"Chicken wings cooked in coke, cheers #GeorgeCalombaris"
8697,6.0,106.0,2013-06-12T21:54:12Z,#kebab #girlfriend #cocacola #portugal
8698,5.0,71.0,2013-06-12T21:54:10Z,#instagram #cocacola #podeliradost #ljig
8699,19.0,579.0,2013-06-12T21:54:09Z,"
#me#my#name#coca#cola#cocacola#beautiful#cool#goo#cute#nice#followme#tagsforlikes#likes#instalikes#love#instalove#thebestofpictures#thebestname"
8700,6.0,195.0,2013-06-12T21:54:09Z,"I like shitty gas station food, bite me. #cocacola #sammich #oakley #diet? #stillfit #foodie? #lunch #mybrotheristhehealthyone #crossfit #health and watching #supernatural ."
8701,3.0,132.0,2013-06-12T21:54:08Z,#CocaCola #prinsessa #jordbær ♥
8702,19.0,267.0,2013-06-12T21:54:01Z,Danke @nina_felder dass se mit mir teilt hosch ;P #cocacola #croatian #fussballgott #haha #bestoftheday #picoftheday #hilarious #picture #school #boring #liebe #samsung #galaxys3 #natürlich #alle #unnötige #hashtags #pft #kbye
8703,19.0,103.0,2013-06-12T21:54:00Z,#Bored #Random #Studying  #UK #UnitedKingdom #London #CocaCola #Coke #Mug #TheUnionJack
8704,5.0,290.0,2013-06-12T21:53:59Z,This did make my day today along with being told I have tomorrow off work and seeing @hekane8
8705,8.0,276.0,2013-06-12T21:53:58Z,"Ксении не было, так хотя бы Оксана... ☺#cocacola #name #yummy"
8706,7.0,73.0,2013-06-12T21:53:57Z,"That's what I call ""good dinner"" ♪ ￣∇￣)/ #burgerking #burger #king #steakhouse #chips #Cocacola #crown #yummi #hamburger #dinner"
8707,1.0,6.0,2013-06-12T21:53:57Z,Grazie Tommy !!! :) #cocacola #rockstar #solocosebelle #sorpresa
8708,26.0,531.0,2013-06-12T21:53:56Z,A little post-workout treat☺ #a #little #post #workout #postworkout #treat #apple #light #cocacola #pink #girly #today #healthy #fit #happy #smile #beautiful #me #danish #girl #long #blond #hair #følg #follow #followme #iphone5 #dk
8709,7.0,409.0,2013-06-12T21:53:55Z,"Although I'm not suppose ton have this coke, it gave me life as they can say. Been chasing $1.6 million for the last 2 day but thank GOD I found it. #lifeinfinance #gotlife #jesus #coke #cola #cocacola #million"
8710,4.0,133.0,2013-06-12T21:53:55Z,#Me #Childhood #Dress #Blue #Cocacola #Fun #Crazy #Remember #Memories
8711,10.0,24.0,2013-06-12T21:53:44Z,#Friends#puszki#nie#ma#to#jak#zimna#cocacola#w#ciepły#dzień
8712,11.0,881.0,2013-06-12T21:53:42Z,HAHAHAHHA #il#fratellino#cocacola#love#red#stupid#brother
8713,12.0,25.0,2013-06-12T21:53:41Z,#cocacola #coca #cola #love #family #geslaagd #examen #drinks
8714,5.0,142.0,2013-06-12T21:53:40Z,My name  #coke #cocacola #share #with #me
8715,10.0,68.0,2013-06-12T21:53:39Z,To ten pierwszy raz kiedy Kinga jest wyższa od Sebastiana ;D / plażowicze z @bastekdirt ;* #beach#with#cocacola#love#couple#komarow#fchuj#evening
8716,6.0,194.0,2013-06-12T21:53:38Z,Coke! #cocacola #lunch #oldschool
8717,11.0,361.0,2013-06-12T21:53:36Z,Condividi la tua Coca con...CHI SORRIDE :D (non potevo avere coca diversa)
8718,12.0,13.0,2013-06-12T21:53:36Z,#camel#bmw#spurs#bulls#wildcat#winter#fusbal#cocacola#adiddas#hulk#mickeymouse##bmw#smurfs#peterpan#lacoste
8719,13.0,152.0,2013-06-12T21:53:35Z,"Marc Jacobs! 
#diet#coke#marcjacobs#fashion#picoftheday#drink#keepcool#designer#instapic#instauk#followme#fashionblogger#30years#cocacola"
8720,1.0,33.0,2013-06-12T21:53:34Z,#giantcolabottle #cocacola #america
8721,5.0,297.0,2013-06-12T21:53:33Z,Probably my last Wings Day @bishinol @jshyy #wings #chicken #coke #cocacola #friends #dinner #newcastle #newcastleupontyne #foodporn #jackdaniel #saltandpepper #chickenwings #bar #exclusivebonsg
8722,24.0,236.0,2013-06-12T21:53:33Z,#grz #amore @italo_prince ❤❤ #CocaCola #Roberta :P  ^^
8723,8.0,59.0,2013-06-12T21:53:30Z,#Dinner #Pizza #cocacola #Torrevieja #Beach #instamoments #instaphoto @roa5
8724,10.0,218.0,2013-06-12T21:53:30Z,#mumsmums #gailamelon #cocacola med min Bejb @emma_lundback 
8725,8.0,171.0,2013-06-12T21:53:28Z,#partagez #instagood #salutations #boire #pasbon #cocacola #ouvre #un #coca #ouvre #du #bonheur #salut #bonsoir #hot #nuit #boire
8726,4.0,190.0,2013-06-12T21:53:28Z,Ouais gros ! #cocacola #with #Clara
8727,1.0,285.0,2013-06-12T21:53:27Z,Aww my boy bought me this #cutie #lovehim #cokename #cocacola ❤ thanks baby @mattyscoots love you ❤❤
8728,5.0,268.0,2013-06-12T21:53:26Z,#bnw #cocacola #cansnstring
8729,2.0,17.0,2013-06-12T21:53:25Z,I live to serve! #cheese #pizza #love #my #spoiled #daughter #cocacola
8730,7.0,130.0,2013-06-12T21:53:25Z,En go' grogg på det här ! #grogg#cocacola#glas#mums#drink#delicius#coke
