"X","Unnamed..0","Unnamed..0.1","instagram_likes","instagram_comments","instagram_followers","country","title","zip","kmeans","X.cocacola","X.coke","X.love","a","X.drink","X.cola","my","i","X.me","X.instagood","the","X.followme","X.summer","X.like","X.red","X.name","X.coca","with","X.instagram","coke","X.follow","X.friends","X.happy","coca","de","X.picoftheday","to","X.share","cola","X.photooftheday","X..","and","X.my","X.food","X.tagsforlikes","me","X.instadaily","X.cool","X.instamood","la","X.fun","X.cute","this","X.girl","in.","X.with","X.like4like","X.swag","is","of","rf"
4960,4960,"4960",0,0,146,NA,"Exakt som jag mÃ¥r idag. #cocacola #prinsessa #dagenefter",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73155573760797
984,984,"984",0,0,101,"Brazil","Amoo. #paradise #cocacola #instabest #baby #instanight #instaday #moments #omg #colors #green #red #rockme #white #wonderland #wonderful #please #bitch #dream #cst #best #cmon","24445-370",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81300337863827
1457,1457,"1457",1,0,498,NA,"#Coke #CocaCola #Sonrisa #Smile #Glasses #Addiction #Me #Exchange #Iphone5 #Ig #Iphonesia #Lentes #Soda",NA,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.77541490744903
4650,4650,"4650",3,0,187,"Sweden","ï‘Œ #coke #cocacola #delaencoke #drink #sweden #swedishsummer #sunny #gothenburg #swag #yolo #nofilter","444 30",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.15467785184829
159,159,"159",8,2,319,NA,"Cola Splash",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3634193833171
8295,8295,"8294",30,1,175,"United States","Midnight dinner #dennys#ontario#dinner#latenight#midnight#hamburger#cheese#fries#coke#cocacola##teamiphone#friends#weekday @lettylovely @supersenorjorge","91761",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0742620475407
229,229,"229",7,3,191,"Spain","Fridays como en los viejos tiempos *O*","28015",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3202614288949
4746,4746,"4746",0,0,145,NA,"Actually the most exciting day of my life #coke #cocacola #name #sophie #yeyyyy #happy",NA,9,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.17453055005658
6213,6213,"6213",6,0,631,NA,"A tarde com minha Mama #canjica #salgados #cocacola #euadoroeumeamarro #hum #followme #followforfollow #follow4follow #follow #like #likeme #like4like #likeforlike",NA,10,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.16365523202326
6477,6477,"6477",0,0,34,NA,"My name! #aaron #coke #cola #red #cocacola",NA,9,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85518097664997
7039,7039,"7038",5,0,22,NA,"#cocacola #sun #sister #friend #drink #hot #cold",NA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86031180440743
1362,1362,"1362",0,0,63,NA,"#cocacola âù_",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75815391073983
3273,3273,"3273",0,0,8,NA,"Filmu vakars #belvita #cocacola #roltoni #tuctuc #sweets #food #dinner #deadevil #kalorijas",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69698832284056
3647,3647,"3647",3,1,1377,NA,"ïç_//",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.1261071667721
3767,3767,"3767",0,0,134,NA,"#cocacola #vainilla #refresco #lata",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82233829064859
1084,1084,"1084",1,0,65,NA,"Non so se andarne fiera o se Ã¨ una cosa veramente da mozzi!! xd #cocacola #nome  #name #coke  #italy",NA,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79083898239618
7756,7756,"7755",2,0,74,NA,"Finally....I've found my name on the bottle ï˜„ï‘çï’¯c It was staring at me while I was ordering my chippie #coca-cola #cocacola #thecokecompany #shareacokewith #shareacoke #shareacokewithkayleigh #finally #atlast #chippie #kebabhouse #chipshop #staringatme",NA,9,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96359736975946
4927,4927,"4927",0,1,95,NA,"En pleine revision un coca-cola ne fait pas de mal :) #coca #cola #CocaCola #Coke #HaveACokeHere",NA,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32528522893382
7222,7222,"7221",26,0,330,NA,"CocaCola popcorn e PRETTY LITTLE LIARS!! #prettylittleliars #pll #back #popcorn #cocacola #lamiadroga #iloveit #telefilm #preferito #like #likeplease #like4like #likeback #tagsforlike #tagsforfollow #followme #pleasefollowme #follow4follow #followback #t4l #t4f",NA,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10.7953655916587
378,378,"378",1,1,290,"United States","omg my sister is in the backround AHHH lol #sister","95126",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26.6092559312835
8326,8326,"8325",7,0,23,"United Kingdom","Braggers gunna brag! #CocaCola #FullName","M17 8",9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07709476623979
839,839,"839",75,0,3294,NA,"#tyga#wizkalifa#kidink#cocacola#instadaily#alcohol#food#love#life#bestoftheday#fashion#happy#igers#iphonesia#girlfriend#likeback#boyfriend#clothes#hashtags#s4s#likes#follow#followme#justme#camera#smile#boys#girl#friends",NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.165627311375
725,725,"725",11,0,2,NA,"#cocacola #batman #lol #like #fun #funny #cute #poland #poznaÅ„ #gniezno",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7.69770492735336
484,484,"484",0,0,144,NA,"#shareacoke #kirsty #john #meeee #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30821437350098
7158,7158,"7157",4,0,281,NA,"#cocacola and #pineapple #bag",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86147773597586
7382,7382,"7381",9,2,167,NA,"#me #study #tecnology #cocacola #light #swim #like #summer #instalike #instabook #instasummer #instaintelligent #instagood #instastudy #instaswagy #instagood :D",NA,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7236478442449
5591,5591,"5591",8,1,267,"Thailand","à¸•à_‰à¸™à¸—à¸¸à¸™à¸•à_ˆà¸_à_„à¸¡à_ˆà_ƒà¸_à_ˆà¸_à¸¸à¸›à¸ªà¸£à¸£à¸„
à_Åà¸•à_ˆ ""à¸„à¸§à¸_à¸¡à¸_à¸¢à¸_à¸¢à¸_à¸¡à¸•à_ˆà¸_"" à¸™à¸±à_ˆà¸™à_Åà¸«à¸¥à¸°à¸„à¸·à¸_à¸_à¸¸à¸›à¸ªà¸£à¸£à¸„",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1625316944921
6799,6799,"6798",8,0,109,NA,"The best name ever? OF COURSE! Now I'm cool too :-D #coke #cocacola #clasic #red #limited #name #edition #czechrepublic  #cool #modern #drink #open #happiness #jmeno #kola #michaela #misa #misha #michelle",NA,9,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.2107158827874
845,845,"845",1,0,189,NA,"Classic #yum #cherrycoke #cocacola #classic #delicious #cherry",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3229358733399
7026,7026,"7025",16,0,76,NA,"#like #likeit #girl #girls #lips #sweet #shoot #face #swag #peace #cocaCola #babe #kiss #baby #brunette #cool #cute #cutie #happiness #happy #moment #enjoy #life #love #pretty #beautiful #beauty",NA,9,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,11.4767753562829
1549,1549,"1549",0,1,100,NA,"ir a hacer la compra para la barbacoa y....jajaja #borrachas #sabado #fin #uni #alcohol #cocacola #mojito #negrita #bacardi #vozca #cerveza #sangria...",NA,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.36345386231173
1496,1496,"1496",8,0,168,NA,"Oggi Ã¨ la tua giornata e anche questa #cocacola!! @chocolateandhugs ï_“ï_“ï_“ #laurea #igers #igersitalia #happy #degree #iphonesia #picoftheday #tweegram #followme #followforfollow #likes #likesforlikes #love #TFLers #20likes #amazing #girl #webstagram #instago #instagood #food",NA,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,11.9984952800087
6086,6086,"6086",0,0,704,NA,"Tacos for days #asada#beerbattered#fries#cocacola#DellTaco#outside#hunger#instataco",NA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.242100270546
532,532,"532",1,0,42,NA,"#tesoro #bellanapoli #pizzeria #cenadiclasse #istalove #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00788934627317
1653,1653,"1653",1,1,265,NA,"PoproszÄ™ wszystkie. DziÄ™kujÄ™. #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09322761185286
2896,2896,"2896",3,0,87,"United Kingdom","Best friends #love #TagsForLikes  #photooftheday #20likes #amazing #followme #follow #like4like #look #instalike #igers #picoftheday #food #instadaily #instafollow #like #iphoneonly #instagood #bestoftheday #instacool #instago #all_shots #follow #webstagram #colorful  #style #swag #family #friends #cocacola #amazing #alcohol #all_shots","WN6 8",9,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,11.9800304336015
6404,6404,"6404",1,0,318,NA,"Bad driver couldn't back his truck in on a tight corner haha. Hella car was #waiting #sf #sfsu  #dalycity #photooftheday  #instajoke #jokeoftheday #cocacola",NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.18091799345152
4600,4600,"4600",0,0,67,NA,"MINI Coca-Cola!! #150 ml #mini #cocacola #primeravez #verano #MÃ¡laga #refresco #summer #beach #bar #refreshment #amazing #picoftheday",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1783986867262
4447,4447,"4447",20,1,1116,"Philippines","Kalesa ïê_",NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1091583667605
2287,2287,"2287",0,0,167,NA,"Finally found a cocacola with my name on it at asdaï‘èï˜‹ #cocacola#woo#happy#estatic#yum#thirsty",NA,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74373414222143
6719,6719,"6718",0,0,145,NA,"#cocacola #federica #ilmito #condividiunacocacola #condividi #como #comocity #friends #amici #grazie",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6464777437988
1656,1656,"1656",0,0,125,NA,"#eat#ilovecomer#fome#comprima#cocacola",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98953983717127
1154,1154,"1154",0,0,137,NA,"My #bro. #cocacola #can",NA,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16981787684868
7013,7013,"7012",11,0,406,NA,"#Iam #a #supergirl #superwoman #supernova #coke #just #try #just #drink #just #enjoy #sweet #sugar #drink #I #just #give #a #fuxk #on #health #joking #lol #cocacola #red #curves #white #stripes #call #a #pizza",NA,10,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38105471524863
5606,5606,"5606",6,0,76,NA,"coca cola bby
#outfit #cocacola #tanktop #love #hipster #style #fashion #clothing #instagood #instalike #instafollow #follow #like #doubletap #cute",NA,9,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.61290770017506
7390,7390,"7389",9,0,51,NA,"#ripari #mÃ_yhÃ_t #ft @mmmage #pepsi #cocacola #pringles #candyking #tortillachips",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58766033148348
894,894,"894",0,0,56,NA,"#caramella #cocacola",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39345736943509
1945,1945,"1945",3,0,144,"Serbia","W/ nyussz @ritaaa94 #girls#in#the#city#coke#cocacola#zero#black#and#wtihe#red#nails",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86422529266976
5933,5933,"5933",1,0,343,NA,"#heart #cocacola",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43051767994022
6701,6701,"6700",10,1,270,"Qatar","#diner#pizza#ketchup#hot#sauce#cocacola#pearl#shisha  pizza 2a5er l'lleel ïç´7auakom",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0984920408124
7350,7350,"7349",12,3,25,NA,"#hehe#amber#city#mojito#good#taste#cocktail#cosmopolitan#lemon#like#tagsforlikes#follow#summer#cold#cocacola#party#partyhard#green#pink",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.38312521651093
954,954,"954",2,0,89,NA,"Open happiness !
#coke#coca#cola#cocacola#soda#limonade#arnaud#name#love#her#bottle#red#open#happiness#happy#fun#funny#instagram#instapic#instafun#friends#BFF",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49839209053068
3083,3083,"3083",2,0,56,NA,"Hot summer #coke #cocacola #summer #love #it",NA,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2201553492102
3264,3264,"3264",1,0,698,NA,"These were a hit and so delicious last night. SailorJerry Floats. #drinks #liquor #icecream #cocacola #whipcream #cherry #sailorjerry #doublewide #bar #bartending",NA,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84451546899815
2245,2245,"2245",0,0,110,NA,"Movie time with @sabina_jansson90 ï˜_ #movietime #whenthelightswentout #cheezballz #minican #coke #cocacola",NA,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8110848027095
204,204,"204",0,0,199,NA,"I'm so board #turbos #cocacola #relax",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29076222251947
1848,1848,"1848",0,0,301,NA,"Small Zero #cocacola#oldschool#life #good #time #freinds",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83268286071695
3490,3490,"3490",2,0,0,"Czech Republic","Asi jinej gang ï˜_ #gangster #window #cola #cocacola #vans #legs #shoes #sneakers","186 00",9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74355926038808
2534,2534,"2534",1,0,96,NA,"#CocaCola ME ENTIENDE.",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31070660833216
1355,1355,"1355",1,0,17,NA,"Se las cambio. #CocaCola #Hug #Love #Happiness",NA,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00604336109001
4975,4975,"4975",1,1,16,"Italy","Podeli coca cola radost na ...= condividi la tua cocacola con ...","16159",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.66498835991881
5215,5215,"5215",5,0,141,NA,"#cocacola#my#name#milka#chocolate#caramel#just#for#me#love#my#boyfriend#like#it",NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93230744372149
3280,3280,"3280",0,0,81,NA,"Partagez un #cocacola avec #Fouette ca n'a pas de prix.",NA,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33031812990949
8951,8951,"8950",60,12,1145,"Netherlands","Share it all with YOU","4493",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.561607924856
2905,2905,"2905",30,0,724,NA,"#Bijoux #Jonathan #Cocacola #Red #Bottles #Black #Fastfood #fat #you #him #yourself #like #good #friends #georgous",NA,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0743618758874
577,577,"577",0,0,223,NA,"#cocacola #almoÃ§o",NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42212304807472
1015,1015,"1015",3,0,192,NA,"Old Wild West  #west#restaurant#girl#boy#guy#cocacola#tshirt#glasses#hair#eyes#black#white#face",NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1233406696839
2953,2953,"2953",3,0,1,NA,"#webstagram #tagsforlikes #instalike #instamood #instahappy #instafollow #style #summer #sun #delicious #follow4follow #followme #follow #happy #like #like4like #yummi #cocacola #behappy #best #bestoftheday",NA,9,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.48724303474303
1769,1769,"1769",0,0,266,NA,"#cocacola #limited #edition #like #sef #love #photo #drink",NA,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80086550420064
3877,3877,"3877",1,0,14,NA,"#zidny #watch #wreckitralph #drink #cocacola #night #bedroom #enjoy #instapic #ig",NA,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8162479852766
8527,8527,"8526",10,0,302,"Italy","#famiglia #vespetta #portafortuna #cocacola #mammaepapa #milano","20131",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12509001112385
8581,8581,"8580",12,6,167,NA,"<3 #share #a #coke #with #sophie #friend #love #cocacola #coca #cola",NA,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.8657752316627
249,249,"249",642,12,10394,"Brazil","Linda!!!!! ï’– @isaflohr","03181-100",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.477422475486
3667,3667,"3667",0,0,0,NA,"Good enough #cocacola #coke #zero #name #shareacoke #conor",NA,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02373871969738
