,instagram_likes,instagram_comments,instagram_followers,country,title,zip
6055,0.0,0.0,140.0,United States,#sunset #atl #cocacola,30312
6056,1.0,0.0,329.0,United States,A little ice cold beverage before my dinner tonight. #dinner #jackdaniels #cocacola #whiskey,92507
6057,2.0,0.0,194.0,United States,#what#i#found#yesterday#it#made#me#laugh#ice#cold#inside#thinking#about#if#ice#hot#exists#back#from#running#awkward#and#interesting#still#cocacola#is#delicious❄➡,95354
6058,0.0,0.0,190.0,,Pasando las penas:( #potatoes #papasfritas #cocacola #bajon #chatarra #jacks #justthat #goodbye,
6059,0.0,0.0,52.0,,"No. I don't shear my coke with my ""friends"" #lovemilla #ylesummer #summer #cocacola #kakka",
6060,0.0,0.0,205.0,,#Trakinas #cocacola #tuuuuuudodebom,
6061,2.0,0.0,72.0,,Jantar das namoradas! #love #heart #chef #happy #beautiful #delight #diadosnamorados #life #cool #cocacola #chicletii #bunekiinha #baby #perfect #pretty #instanight #instalesbians #instanamoradas,
6062,0.0,0.0,11.0,United States,#cherry #cocacola #like it :-),11717
6063,0.0,0.0,1083.0,,#cocacola in #chinese same taste much #cooler #look #beijing #china #asia,
6064,0.0,0.0,72.0,Mexico,#cocacola<3,76079
6065,0.0,0.0,45.0,,Desde a semana passada.. ja foi tudo isso e mais a retornavel! #CocaCola #Vicio,
6066,1.0,0.0,151.0,United Kingdom,So #original it hurts #shareacokewith #cocacola #coke #name #boy #sam #shareacokewithsam #drink #onedownonthebucketlist #instaboy #instapic #instadrink #igdaily #picoftheday,LS6 3
6067,0.0,0.0,96.0,Argentina,Y vos de que quereeees?#CocaCola #vicio #ConFernet #liquido #light #decompras,1722
6068,6.0,2.0,231.0,,#friends #coke #coca #cocacola #DestapaLaFelicidad #TomaLoBueno #HatePepsi #PepsiSucks #friends #fun #TagsForLikes,
6069,16.0,0.0,200.0,Brazil,"Shopping com is féras, e um ranguinho dps kkk #me #with #friends #shopping #eat #food #cool #beirute #cocacola #today #instamood #instagood #instaboy #like4like #instalike #instagram #iphonesia #love #igers #tbt #like",80230-010
6070,0.0,0.0,49.0,,#CocaCola.,
6071,1.0,0.0,141.0,United States,#Soda #Addiction #Pepsi #Drpepper #7UP #Cocacola#Vanilla #Sunkist #Decoration #Cans#Mountain @marwangehad,32084
6072,0.0,0.0,199.0,,#cocacola,
6073,3.0,0.0,226.0,United States,#cocacola#coke#spray#explosion#strength#smart#smile#me @davynwaters81,98117
6074,0.0,0.0,246.0,Brazil,"Mais uma, só falta a amarela agora! #cocacola #brazil #green",28970-000
6075,4.0,1.0,209.0,,Lo mejor del mundo es compartir con mi pololo <3,
6076,11.0,0.0,1540.0,,#love #instagood #me #cute #instagramtagsdotcom #tbt #instamood #iphonesia #picoftheday #igers #girl #beautiful #instadaily #tweegram #summer #instagramhub #follow #bestoftheday #iphoneonly #happy #instatags #picstitch #webstagram #cocacola #düsseldorf #nofilter #jj #followme #fun #smile,
6077,0.0,0.0,173.0,,Vanilla Coke is back baby! And in a multipack :D #Coke #cocacola  #vanillacoke #legend,
6078,2.0,1.0,297.0,,So much 90s in one picture....lmao!!!,
6079,4.0,0.0,378.0,Oman,"My Coc, My Big Mac and My Mac  #macdonalds#mac#bigmac#coc#coke#cocacola#night#weekend#laptop#photo#photograph#alone",
6080,5.0,0.0,123.0,,Finalmente sei miaaaaa!!!  #cocacola #condividere #alessandra #me #igers #italy #iphone #iphone4s #instafoto #instanice #instangram #iphonemania #instafollows #follow #followme #happy #like #neapolis_moph #photo #picture #tweegram,
6081,1.0,0.0,339.0,,Jantar dos namorados! #sushi #cocacola #temaki #delícia #love,
6082,0.0,0.0,12.0,,#CrownRoyal #CocaCola #ashleyscustomdesigns #cornhole,
6083,4.0,0.0,765.0,,#pizza #family #unida #lindos #fofos #fallowme #me #segue #cat #food #cocacola #limão #gelo #skol #baby #like #love #baby #photo #curte #boanoite #in #restaurante,
6084,1.0,0.0,295.0,,#albercazo #pool #party #traemostodo #flow #dafhnes #coke #cocacola #drink,
6085,0.0,0.0,199.0,Venezuela,#losamigosinvisibles #CD #original #promocion #farmatodo #cocacola tremendo material mejor imposible @georgiav05 puro originalitos,
6086,0.0,0.0,704.0,,Tacos for days #asada#beerbattered#fries#cocacola#DellTaco#outside#hunger#instataco,
6087,1.0,0.0,152.0,,#mexicancoke #coke #cocacola #cola #soda,
6088,2.0,1.0,462.0,,My favorite drinkkkk #coke #cokecan #photography #pretty #beautiful #gorgeous #amazing #drink #random #shiny #stunning #awesome #cool,
6089,,,,,Inauguración de obras en Municipio de Moctezuma #SLP #incarural #pronatura #cocacola @SAGARPASLP @SEDARHSLP http://t.co/w571cvQKMe,
6090,1.0,0.0,142.0,Brazil,Presentinho dia dos namorados!  #cocacola #shoes #adorei #instalook #instafashion #instalike #followme,26285-390
6091,0.0,0.0,102.0,Denmark,"Så kun for dig da, jonie89 #coke #cocacola #jonas #friend #flotfyr #gadedrengisengen",2000
6092,2.0,0.0,245.0,,#cocacola #instafood #Tropical #delicia #love #show #Brasil #world #instragram #instalove,
6093,25.0,5.0,330.0,United States,"unfortunately, i did not take this myself hahha #hellafunny",93444
6094,0.0,0.0,113.0,,"Nosso primeiro,janta do dia dos namorados <3 #Doritos#Pãodequeijo#love#choolate#cocacola#joymat",
6095,0.0,0.0,299.0,Brazil,"Lanchinho básico com meu amor. ;) #ArabianGrill #Esfiha #CocaCola #DiadosNamorados , sz.",64045-210
6096,0.0,0.0,363.0,Dominican Republic,#cena#huevo#cebolla#queso#papa#cocacola#,
6097,0.0,0.0,44.0,,They should bring these bottles back. #CocaCola,
6098,0.0,1.0,179.0,,"Não é JERRY, mais ta valendo. :)",
6099,1.0,0.0,105.0,Dominican Republic,#laultima #cocacola del #desierto,
6100,3.0,0.0,63.0,,#a #few #days #ago #cocacola #bored #loner #hungry,
6101,0.0,0.0,431.0,,Y así va mi colección BeachWear ☀ #tiendapaulcartagena #beach #beachwear #fashiondesigner #newcollection #figurín #trabajando #trajedebaño #telas #colores #inspirado #cocacola #especial #paul #feliz #diseñando,
6102,0.0,0.0,24.0,Canada,Un mercredi comme je les aime #poolroom #friends #beer enfin #cocacola,H2L 2H6
6103,0.0,0.0,58.0,,Cuando mamá esta en casa <3 jajaja #pan #con #palta #y #cocacola #para #estudiar hsvsks <3,
6104,25.0,0.0,5151.0,,Nerdy as Fuck >.< #dontjudge #glasses #nike #snapback #Cocacola #Me #Oaxcan #selfies #Bored #Mexican #Random #Hi,
6105,0.0,0.0,118.0,,#cocacola #hungry #lol,
6106,0.0,0.0,57.0,,#casual#pizza#gordis#littlefat#cocacola#jumy#cargodeconciencia#instalounch#instarelax#instawhatever#haha,
6107,0.0,0.0,133.0,,I cant live without this #cocacola #iratherhavemountaindew,
6108,0.0,0.0,9.0,Mexico,Que tal?. Despues de tanto tiempo nos volvemos a encontrar #CocaCola.,21700
6109,26.0,0.0,828.0,,Stay Hydrated!  #cocacola #drink #soda #me #love #photography #iphoneonly #,
6110,3.0,0.0,105.0,,#newyork #timessquares #new #york #times #squares #coca #cola #cocacola #soda,
6111,0.0,1.0,124.0,,Bom apetite pra mim (:,
6112,0.0,0.0,434.0,Italy,#cocacola,95123
6113,1.0,0.0,136.0,,#cocacola siempre #cocacola #drink,
6114,0.0,0.0,434.0,Italy,#cocacola,95125
6115,0.0,0.0,105.0,,I know everyone has done this but you have no idea how excited I am that my name is spelt right! #shareacoke #cocacola,
6116,6.0,0.0,39.0,,Coke + panadol = die lol #cocacola#favorite#softdrink#swag#cool#die#cola#bottle#bestoftheday#instapict#igers#f4f#l4l#iphonesia#iphoneonly#instagramers#indonesia,
6117,0.0,0.0,302.0,,She was cold so I have her a towel. #towel #cold #daizy #dog #coke #bear #cokebear #cocacola #shaking #color #colorful #red #white #blue #swimming #sunny,
6118,0.0,0.0,394.0,,Someone bad some spare time #lots #of #cocacola #walmart,
6119,3.0,0.0,560.0,,#visita #cocacola #bebida #cute #nice #beautiful #ñami #instacool #me #smile #hi #girl,
6120,1.0,0.0,4.0,,#energydrink #cans #colection #coleccion #latasenergeticas #redbull #monster #monsterenergy #cocacola #hype #rockstarenergy #toroxl #toroloco #duff #beer,
6121,1.0,1.0,47.0,,"Аааа, хочу",
6122,1.0,0.0,191.0,United States,#7eleven #slurpie #coke #cocacola #cherry #yum #fun,20170
6123,2.0,0.0,247.0,,Janta de hoje ... #cantinhonobre#cocacola,
6124,2.0,0.0,397.0,,Bored at work /: #myview #cocacola,
6125,1.0,0.0,286.0,, #coke#refreshing#drinks#hot#summer#days#ice#cold#cocacola#outside#sogood#potd#like#follow,
6126,2.0,0.0,83.0,,My boys of summer. Just had a swim. Have a Coke and a smile. :) #cocacola #coke #mexicancoke #apresswim #instagood #instamood #summer #sons #boymom #glassbottle,
6127,0.0,0.0,332.0,,#cocacola #coke,
6128,0.0,0.0,1232.0,United States,My superstar  #cocacola #graduation2013 #lemon #goldeverything #redlipstick #crowded #brickell @fiorella_gave @msmela2137,33140
6129,5.0,0.0,45.0,,Yumi #cup#cakes#tea#cocacola#drink#the#best#dinner#in#my#house#instacool#instamoment#instachile,
6130,2.0,0.0,122.0,,Çocuklarım gibiler. #redbull #caffeine #latenight #studying #lys #literature #geometry #cocacola #sleepless,
6131,2.0,0.0,176.0,,I love these machines lol #CocaCola #TonsOfFlavors #Awesome,
6132,4.0,0.0,32.0,,#cocacola #red #white #coke #cars #bored #drink,
6133,8.0,0.0,501.0,Poland,SUNSHINE ! #cocacola #drink #love #słoneczko #limited #edition #like #happy #nails #french #bed #chill #followers #f4f #instaback #shoutoutsme #promo #yolo #rkoi #hot #instago #pictureofthebest #summer,61-689
6134,0.0,0.0,30.0,,#cocacola,
6135,1.0,0.0,95.0,,Wicked cool old coke shopping box from the 40's I found at work. Tried to save her but wasn't successful . #beauty #old #photography #coke #cola #cocacola #drink #wood #antique,
6136,0.0,0.0,122.0,,#speech #discorsi #cocacola #padova #night #serata #filosofie #ricordi,
6137,0.0,0.0,141.0,Brazil,"Pensa na #faculdade boa hoje, #cocacola com #chocolate :) amoo muito tudo isso .. #night #friends #love #best #instagood",
6138,1.0,0.0,355.0,,"""I'm pitting, I need a coke."" #coke #openforfun #cocacola",
6139,,,,Italy,#caffè #cocacola #caffeina #studyhard #maturitàcheduepalle http://t.co/LIyj40WZBf,35010
6140,1.0,0.0,419.0,,"Money can't buy you love, but it can get you some really good Brownie brittle. #chocolatechips #cookiecrunch #yummy #cocacola",
6141,0.0,0.0,467.0,,Lachinhoo *-----* .. #salgadinho #doritos #refrigerante #cocacola,
6142,11.0,0.0,108.0,,Posey à la cafette avec une bestouille #lycée #posey #coke #cocacola #free #foncedé #fonfon #always #rancega #love #keurkeur #happy #smoke #hapiness #enjoy #blaise #alone #bakermat #gramatic #glitchMob #music #fun #coeurdebeurre #drunk #life,
6143,0.0,0.0,184.0,United States,#fillchillthrill #cocacola,33004
6144,7.0,0.0,595.0,,I can totally hear Kevin Hart's voice when reading this lol. Thanks for the laugh @mbrennanforlife. #CocaCola #coke #Pepsi #PepsiCola #kevinhart,
6145,0.0,0.0,252.0,,#cocacola #perfectioninaglass,
6146,0.0,0.0,174.0,,Coca Cola machine! #badass #cocacola #coacolamachine #original #delicious,
6147,1.0,1.0,700.0,,Out :),
6148,0.0,0.0,21.0,,#CocaCola,
6149,4.0,0.0,306.0,,So what if its only Wednesday. #Crown #Royal #Maple #CocaCola #RedCup #TurnUp,
6150,0.0,0.0,17.0,,#cocacola #fernet #1882 #bateria,
6151,0.0,0.0,65.0,Italy,Cosa resterà di quest'anni #80? La #cocacola e la #quattrocolori,50127
6152,1.0,0.0,101.0,Brazil,comemoração do dia dos namorados foi maravilhosa ao lado deles *-* #outback #primaJuli #maninho #cocacola #diadosnamorados #s2,51110-320
6153,0.0,0.0,65.0,,#pizza #pizzatime #cocacola #coke #unanoessuficiente,
6154,0.0,0.0,144.0,Brazil,"""Em meia tanta manifestação em são Paulo City eu aqui concentrada na copa "" 
#Copa.  #Copadasconfederações.  #sãopaulo.  #cidadesp.  #SãoPaulo. 
#manifestação.  #bilheteúnico.  #transportepúblico.  #ônibus. #Brasil.  #paísBrasil. #pessoas.  #mudar.  #mundo.  #cocacola.",02725-050
6155,0.0,0.0,56.0,Chile,#cocacola #coke #chino #antigua #chica #paratomar #madera #idiomas,7550000
6156,0.0,0.0,119.0,Philippines,#cocacola #sharing #can,
6157,0.0,0.0,250.0,,#cocacola  botella clasica #vintage,
6158,1.0,0.0,41.0,,#cocacola #love #me #drinking #cocacola #ugly #guy #smile #school #break #peace #love,
6159,0.0,0.0,249.0,,#outfit #coke #cocacola #enjoy #shirt #red #drink #soda,
6160,0.0,0.0,160.0,,VAMOS JUNTOS COLORIR O BRASIL!!! Proximo sabado 15/06 #projeto #cocacola #grafite #partiu,
6161,1.0,0.0,163.0,,"@baconsoap16 likes the color red, and her own socks. #cocacola",
6162,10.0,0.0,256.0,,Alguem aceita? #pizza #love #cocacola  #instagram  #instafood  #delicious #gordice #like,
6163,1.0,0.0,78.0,,#bolo#cocacola#gordisse#facul :p,
6164,16.0,1.0,343.0,,I couldn't find my name (partly because I don't care) so I drank Nicholas.,
6165,2.0,5.0,33.0,,Cumple Santy II,
6166,0.0,0.0,150.0,,#CocaCola #Mexican #mexicancoke #hechoenmx #thirstytrick #mexicansoda #coldpop #sweetbrown,
6167,1.0,0.0,191.0,United States,Trying to be artsy ⚓ #ignorethelegs #badreflection #beach #aviators #sunglasses #coke #cocacola #destin #water #florida #artsy #sand  #red,32541
6168,0.0,0.0,8.0,,I found the cocacola man! He is disguised as a machine it makes you wonder is he a transformer? #Cocacola #machineman #transformer,
6169,1.0,0.0,49.0,Canada,##mcdonalds #rain #cocacola #fun #friends #bigmac #happy #dinner #lunch #breakfast #cool #food #burger #spaghetti #fries #drink #soda #pop,L6M
6170,0.0,0.0,232.0,Brazil,Presentes & Jantar #dudalina #cocacola #domshoes #fonduequeijo #Fonduechocolate ,03211-060
6171,1.0,0.0,69.0,,Merienda con los chicos #friends #friedoreos #oreos #fun #Cocacola #icedtea #instaphoto #instagramers #instapic #cool #cute  #love #food #delicious #home,
6172,0.0,0.0,182.0,Brazil,Mais uma cor das nossas cores! @cocacola_br #yellow #amarelo #cocacola  #confederationscup2013 #nofilter #brasil #brazil,
6173,0.0,0.0,176.0,,Supersize me. #cocacola,
6174,6.0,0.0,476.0,,I went shopping! ❤ #shopping #clothes #grandma #perfect #love #loveher #shoes #converse #shorts #hat #lovely #like #follow #hashtag #iminlove #phonecase #headphones #cocacola #ohkay #thisisperfect #shoppingdoneright,
6175,9.0,0.0,361.0,,#dinner#mac#red#bigmac#ehite#baby#like#summer#sun#love#good#cocacola#happy#instagood#insta#instalike#instaphoto#favorite#neggts#life#byediet#,
6176,0.0,0.0,37.0,,#tareita #cocacola #iloveit #happyness #felicidad #tranquilona,
6177,0.0,0.0,503.0,,#nofilter #noedit #photography #Phonecam #cocacola,
6178,0.0,0.0,182.0,United States,"Cooling off, drinking the best ☀#cocacola #teamcoke #addicted",91304
6179,0.0,0.0,103.0,,open for summer #openhappiness #cocacola,
6180,2.0,0.0,245.0,,#chillin #new #amsterdam #redberry #drinkdrankdrunk #cocacola #cherry #flavoreddranks #pourup #pouritup #turntup #leaning #krispykreme #doughnuts #glazed #dozen #redcap #hotday #coldairrunnin netflix,
6181,0.0,0.0,56.0,,#dinner #dinnertime  #ceviche #fishceviche #shrimp #fish #avocado #cocacola #tapatio #yummyinmytummy #thanksmom #noomnoom,
6182,316.0,7.0,10175.0,,"I love you more, that's all  #Pooh",
6183,0.0,0.0,173.0,United States,Through thick and thin. I made it through. #cocacola #aoc #utp #graduation #doneson #timetopromote @westsidestoryz @deeblair5,30313
6184,2.0,0.0,291.0,,I found this kind of cocacola today ♡♥ #cocacola#coca#cola#drink#drinking#withafriend#friends#love#amore#lovelyday#heart#name#mylove#morning#heart#hearts#red#reday#loveday#sun#sunset#happiness,
6185,1.0,0.0,252.0,,Igual mi papa se tiro de guata a buscarla en el super >< #cocacola,
6186,63.0,2.0,846.0,Spain,☀,38205
6187,0.0,0.0,129.0,Brazil,Última refeição de hoje ! Kkkkk #sandubanatural#cocacola#pranaodormi#estudar#foco#Enem#senhormedaforças.#amém! :33,58036-448
6188,0.0,0.0,95.0,,#jackicola #drink #cocacola #jack daniels #best #alk #lets #party,
6189,14.0,2.0,222.0,,,
6190,9.0,1.0,321.0,,I can't quit Coca-Cola .... #favorite #so #yummy #bluenails #saillavie #pretty #random #bored #cute :),
6191,6.0,0.0,418.0,,presente que ganhei de dia dos namorados *_* ouwnt ^.^ #DeEuMesmo #SQÑ #coke #cocacola #shoes #tênis #lindo #me #Brazil #like #like4like #followme  #follow #amazing,
6192,1.0,0.0,91.0,Australia,#barcelona #oldpost #cocacola #barcelonametro #subway @alexandracded,3182
6193,1.0,0.0,521.0,,"going against myself to drink this, just to stay awake , i'm so tired  #coke #cocacola #drink #softdrink #ew #tired #soda #straw #lips #music #sick",
6194,0.0,0.0,208.0,,Damn coke goes so well with stoges! #glassbottlecoke #icecold #cocacola #ienjoycoke #1977filter,
6195,1.0,1.0,11.0,,I got some sodas hahaha,
6196,5.0,0.0,120.0,,im dying of thirst #mhm #coca #cola #cocacola #coca-cola #nom #yummy #matching #hoodie #love #cute #haha #hehe #ee #ahh #me #dying #of #thirst #wahh #ahh #please #with #cocacola #on #top #follow #me #question #mark #haha #hehe #ee #ahh #nommy #drink #ahh,
6197,2.0,0.0,57.0,United States,Excited about the new #workstation at the #studio! @rshandmade #cocacola #buttons #craft #style #creative #wallstreetjournal #somestylesaresetinstone,90007
6198,1.0,0.0,61.0,Russia,No coment))) #rostov #rksi #ростов #cocacola #jj,344019
6199,1.0,0.0,344.0,Italy,Sul palco la star @conteeno #trota #thekillers #music #concert #live #amazing #cocacola,20151
6200,0.0,0.0,102.0,,#Cocacola#Música#Electrónica#Descanso :),
6201,5.0,1.0,144.0,United Kingdom,cokeeeee m8 ,B73 6
6202,3.0,0.0,300.0,Malaysia,meets the #cousin and #friends in #early #thurs #morning #gshock #parra #rockwell #dickies #casiojapan #neffheadwear #neff #nooka #xover #limited #party #cocacola #ktmracing #smc450 #figures #reppin #swag #throwbacks #swaggin #instawatches #2013,51200
6203,3.0,0.0,1322.0,France,#cocacola#leopard#tiger#style#like !!! ,06000
6204,0.0,0.0,20.0,,#cocacola #coke #cola #car #old #voiture,
6205,3.0,0.0,122.0,,Taking a hit #kush #mcdonalds #munchies #shake #chocolate #oreos #icecream #cocacola #coke #food #junk #burgers #chicken,
6206,0.0,0.0,54.0,,Pequeño placer qué la vida ofrece :) #cocacola#5minutos#agusto,
6207,0.0,0.0,95.0,,#Cocacola,
6208,1.0,0.0,221.0,,#pizza #cocacola,
6209,0.0,0.0,68.0,,#jantar #especial #empadão #cocacola :D,
6210,,,,,El remedio a casi todos los males  #cocazero #amo #cocacola http://t.co/VRc7dBxt8j,
6211,1.0,0.0,115.0,,This is your second chance to share a coke with me  #shareacokewithdan #cocacola #train #morning #work,
6212,4.0,0.0,209.0,Chile,"Bueno mi family hizo su nuevo negocio, ya que se ha comprado su nueva compañia ""Coca - Coca"" jajaja #beautiful #cocacola #losvergara #todo #el #estilo #jaja <3",7550000
6213,6.0,0.0,631.0,,A tarde com minha Mama #canjica #salgados #cocacola #euadoroeumeamarro #hum #followme #followforfollow #follow4follow #follow #like #likeme #like4like #likeforlike,
6214,0.0,0.0,47.0,Mexico,"Ella no me dice todo estara bien , ella me.dice el.karma mar;) #karma #cocacola #badday #sis",89410
6215,11.0,6.0,32.0,,,
6216,3.0,0.0,193.0,,Nn riesco a dormire e tt mi fa pensare a te ♥♥♥ @ultrasreggina  #love#boyfriend#cocacola#red#inseade#night#moon#life#sweet#cucciolo#imissyou#smile#live#photo#young#cool#instagram#instalove#instalike#instalive#instalife#instagood,
6217,5.0,0.0,1690.0,Ireland,#coke#cola#yummy#love#cokewithmynameonit #lauren#summer#picoftheday #photooftheday #iphone #iphoneasia #iphonography #iphoneireland #iphoneography #iphoneonly#favourite #cocacola #galway #ireland #red #black #camwow #camwowpro #edited #likeforlike #followforfollow,
6218,1.0,0.0,210.0,United States,I should really be listening to this color theory right now #coke #cocacola #aveda #school #killme #imbored,60657
6219,0.0,0.0,7.0,United Kingdom,Night in #greygoose #cocacola,WR4 9
6220,1.0,0.0,23.0,,#Hugs#cocacola,
6221,1.0,0.0,111.0,,#boyfriend #mylove #funny #cocacola #photos #ilovehim #R&R #instapic #instalove,
6222,0.0,0.0,151.0,,Great! #gabriii89 #surf #skate #sardinia #cagliari #cocacola,
6223,4.0,1.0,697.0,,Nice!!,
6224,0.0,0.0,0.0,,Bffs #secretary #sidney #cocacola #flow #dq,
6225,0.0,0.0,196.0,,#Yummmy #food4lyfbrah #ilyatrilly #gravy #chips #cocacola #looseunits @natasharubysmith,
6226,2.0,0.0,1295.0,,My God #Cocacola #soda #puntacana,
6227,2.0,0.0,42.0,Canada,Dope!! #swag #blackwhite #weareyoung #clothes #weareyoung #cute #awesome #amazing #dope #fresh #toronto #lovinglife #CocaCola #sick #tagsforlikes #sweet #cool,M4L 3B4
6228,0.0,0.0,77.0,,#china #soda #sweet #straw  #cocacola,
6229,0.0,0.0,59.0,,Gracias #Cocacola lo necesitaba !,
6230,6.0,0.0,203.0,Italy,#cocacola#instadrink#happiness#arianna#girl#italiangirl#love#loveit#drink#webstagram#instahub#instagood#instame#myself#i#igdaily#instadaily#fashion#funny#funnypictures#smile#good#tagsta#l4l#instalike#iphonesia#picoftheday#photooftheday#yum,16142
6231,0.0,0.0,218.0,,#hamburguer #hojetem #cocacola #fomeexalando,
6232,1.0,0.0,493.0,United States,Stanley cup finals game one. HERE WE GO!!! #bruins #letsgobruins #blackhawkssuck #2011stanleycup #cocacola,01085
6233,0.0,0.0,203.0,,Hilton head. #beachweather #cocacola #sailorjerry97proof #paradise,
6234,2.0,1.0,144.0,United Kingdom,,B74 2
6235,16.0,1.0,297.0,,#thispicture #coke #soda #truck #chevylovin #farmdays #backroads #howispendmysummer #work #daddy #love #summer13 #windows #sunshine #doubletap #photography #pictureoftheday #fantastic,
6236,1.0,0.0,217.0,,#coke #cocacola #mexico #light #cokelight #dietcoke #favorite my favorite(:,
6237,1.0,0.0,71.0,,#colettecallparty #colette #cocacola #grandpalais #cinemaparadiso #mk2,
6238,1.0,0.0,64.0,,#rum. #flordecaña. #flordecana. #appleton. #cocacola. #coke.,
6239,1.0,0.0,15.0,,Que rica merienda ! #Fat #CocaCola #Twistos,
6240,0.0,0.0,77.0,,Feliz dia dos namorados amor da minha vida @arianebarbim !!! Te amo mt!!! #outback #diadosnamorados #cocacola,
6241,1.0,0.0,39.0,,Надюня и башня кокаколы )))) #cocacola #funny #goodday #smile #понч,
6242,3.0,0.0,71.0,,#ColetteCallParty #cinemaparadiso #grandpalais #paris #instanight #Colette #CocaCola #Mk2,
6243,0.0,0.0,6.0,United Kingdom,Eating at the curry house! @musichog #curry #dude #cocacola #tongue #funtimes #tandoori #cobra,RG10 9
6244,0.0,0.0,147.0,Brazil,Feliz dia dos namorados! #happyvalentine #morelove #flower #cocacola,03364-050
6245,0.0,2.0,202.0,Finland,"@sneslo @fidli @amandarin666 ette ikinä usko mut tääl mä, ke iltana koska @jeminanie @roosasor",33100
6246,0.0,0.0,60.0,,Alguém ae ta servido...#cocacola#pizza,
6247,3.0,0.0,144.0,Italy,#timesquare#ny#newyork#ilovebewyork#instacity#igers#instamood#cab#cocacola#usatrip#tagsforlike#america#enjoy#holiday,10098
6248,1.0,0.0,89.0,Serbia,#china #belgrade #beograd #serbia #srbija #serbien #bosna #republikasrpska #sarajevo #cocacola  #cocacolazero #podeliradost,
6249,45.0,3.0,3478.0,,I dont believe in carts ¡! •○●◇◆,
6250,3.0,1.0,154.0,,Mcdonald's with @inesskitty !!,
6251,0.0,0.0,55.0,,#myway #instaphoto #instagram #instapic #cocacola #ketchupheinz #good #freeway #cheese #bacon #mielymostaza @pablovazlea mmmmmm...,
6252,0.0,1.0,118.0,,"@coca-cola  Who is this #happiness you speak of, she must be a babe, I hear everyone wants her #haha #funny #lol #funnynotfunny #maybeitsjustme #cocacola #drink #thirsty #summertime",
6253,2.0,0.0,503.0,,O lado bom da vida #cocacola #drink #project #amazing #instalove #instadaily #instadaily #bestoftheday #photooftheday #red #like #love #follow #design #hierofante,
6254,0.0,0.0,61.0,,De los placeres de la vida #cocacola,
6255,1.0,0.0,254.0,Brazil,#coke #cocacola #brasil,
6256,4.0,1.0,118.0,United States,Stay hydrated :),36105
6257,10.0,0.0,1309.0,Italy,#friendly #friend #iphonesia #instagram #instamood #instadaily #instatalent #gmy #instacool #jusgramm #primeshot #picoftheday #photooftheday #iphonesia #f4f #iphoto #tag #love #like #igdaily #statigram #style #swag #instagramers #instagramhub #memories #happiness #impuls_daily #cocacola #coca #people,80055
6258,0.0,0.0,260.0,China,#volvamonoslocos #cocacola #buzz #sonrie #loveyoufriends ;),
6259,0.0,0.0,7.0,,#CocaCola,
6260,0.0,0.0,55.0,,#descanso #guapo #loamo #cocacola #faod,
6261,0.0,0.0,139.0,,Como voy a estudiar así :cc dklaks #casillero #del #diablo #5litros #cocacola #2litros #quimica #historia #biologia #instame #instaday #instapic #instachile #instamomento #followme #followpic #follow4like #likemebb #like4follow #likechile #tareas #homework #chao,
6262,,,,,@KarinaUnbroken Así es y ahora  solo puedo tomar los domingos pro hoy no pude mas y me compre mi vitamina #cocacola http://t.co/n7JCaBP9qO,
6263,3.0,0.0,964.0,,"Homemade jalepeno cheese stuffed angus burgers, homemade onion rings & store bought mozzarella sticks. We did good ! @isaacone #cocacola #burgers #onionrings #cheese #food #dinner #chefbnb #chicago #blackhawks #dinner",
6264,1.0,0.0,107.0,,#dinner #cena #dieta #QueVidaTanDura #Yummy #cocacola.,
6265,0.0,0.0,546.0,,#cocacola  الذ حاجتين,
6266,1.0,0.0,0.0,,#CocaCola #Love,
6267,2.0,0.0,270.0,,"Velha, mas gosto tanto! #instaphoto #instalike #instapic #eua #farm #Me #instacool #beautifulgirl #ugly #party #cocacola #xoxo",
6268,4.0,0.0,298.0,,#bomb#sandwitch#cheetospuffs#cocacola,
6269,172.0,3.0,1579.0,,"""Nunca es demasiado tarde o, demasiado pronto para ser quien quieres ser. No hay límite en el tiempo. Empieza cuando quieras. Puedes cambiar o no hacerlo, no hay normas al respecto. Espero que veas cosas que te sorprendan. Espero que sientas cosas que nunca hayas sentido. Espero que conozcas a personas con otro punto de vista. Espero que vivas una vida de la que te sientas orgullosa. Y si ves que no es así, espero que tengas la fortaleza para empezar de nuevo.”",
6270,0.0,0.0,209.0,Italy,Dopo 5 anni Elena che sorregge una CocaCola ❤ #cocacola #ammalata #aperitivo #noname #riva,38066
6271,0.0,0.0,1771.0,,Dedicata a noi @FiloFedrigao #socini #cocacola #milano,
6272,1.0,1.0,115.0,,Cherry  Como mis uñas :B,
6273,0.0,0.0,365.0,Italy,#cocacola#bevi#con#stella#spazio#space#star#light#yellow#happy#good#nice,20155
6274,0.0,0.0,8.0,,Die gibts jetzt übrigens überall im Sonderangebot - (oder für umsonst :D ) #cc #cola #cocacola #bvb #fußball,
6275,1.0,0.0,173.0,,Nothing like a refreshing #cocacola,
6276,1.0,0.0,214.0,,#very #beautiful #picture #sexy #woman #bikini #usa #top #aviatorglaces #brownhair #tan #drink #cocacola #hans #nails #fashon #swag ,
6277,0.0,0.0,6.0,,Love you guys #shareacoke #Dan #Thomas #cocacola,
6278,10.0,1.0,240.0,,"I used to be so dark, wtf happened #tbt",
6279,0.0,0.0,222.0,United States,Nothing beats #Coke out of a bottle! #cocacola #rabbithash #kentucky,41005
